timestamp_utc,packet_index,mode,selected_icao,status,icao_result,encrypt_or_select_ms,packet_build_ms,send_ms,total_packet_ms,packet_hex
2026-04-18T09:53:44.516Z,336,u,A58B4D,PLAIN,A58B4D,0.004449,0.076780,0.092370,0.209457,8BA58B4D823FA8EDBEB58D84350C
2026-04-18T09:53:44.616Z,337,u,C0FFEE,PLAIN,C0FFEE,0.004210,0.055640,0.094010,0.189311,8AC0FFEE551A3F7250F5467B6607
2026-04-18T09:53:44.717Z,338,u,45AB3C,PLAIN,45AB3C,0.004425,0.051990,0.083806,0.174742,8E45AB3C976D6D78335470D4F35B
2026-04-18T09:53:44.817Z,339,u,45AB3C,PLAIN,45AB3C,0.004211,0.054597,0.095826,0.181692,8D45AB3CB2C0F70739EA1C2AAFBC
2026-04-18T09:53:44.918Z,340,u,7C1D2E,PLAIN,7C1D2E,0.004729,0.061968,0.090013,0.182400,8F7C1D2EBDCFB71E4E95FCF85692
2026-04-18T09:53:45.018Z,341,u,A58B4D,PLAIN,A58B4D,0.004319,0.053017,0.095363,0.178176,8BA58B4DBE562E2D04B8407B36DE
2026-04-18T09:53:45.119Z,342,u,45AB3C,PLAIN,45AB3C,0.004094,0.051989,0.104422,0.194168,8A45AB3CDB0239AFCE2A9B021AA1
2026-04-18T09:53:45.219Z,343,u,7C1D2E,PLAIN,7C1D2E,0.003964,0.052249,0.084728,0.175374,8C7C1D2E777989A59D47828C14A0
2026-04-18T09:53:45.320Z,344,u,7C1D2E,PLAIN,7C1D2E,0.004298,0.077038,0.088409,0.205226,8E7C1D2E22720440C6F5F5D3FA50
2026-04-18T09:53:45.420Z,345,u,A1B2C3,PLAIN,A1B2C3,0.004570,0.057052,0.082787,0.180968,8AA1B2C3EE66E97C083D8CCE0696
2026-04-18T09:53:45.521Z,346,u,C0FFEE,PLAIN,C0FFEE,0.003839,0.050090,0.087347,0.166566,8FC0FFEE0E15FE985141E75D4EE3
2026-04-18T09:53:45.621Z,347,u,45AB3C,PLAIN,45AB3C,0.004495,0.054672,0.093194,0.180704,8C45AB3CEDAB9357D741E54700C0
2026-04-18T09:53:45.722Z,348,u,A1B2C3,PLAIN,A1B2C3,0.004191,0.052015,0.086891,0.177515,8FA1B2C36C30359ABCBD8C05803B
2026-04-18T09:53:45.822Z,349,u,C0FFEE,PLAIN,C0FFEE,0.003857,0.049447,0.084948,0.171673,8DC0FFEEAEF31F2C6530F2AFDFFB
2026-04-18T09:53:45.922Z,350,u,C0FFEE,PLAIN,C0FFEE,0.005739,0.090921,0.106073,0.236098,8BC0FFEEE27CBC1A78D159CA0975
2026-04-18T09:53:46.023Z,351,u,C0FFEE,PLAIN,C0FFEE,0.006370,0.088661,0.104636,0.234990,89C0FFEE6BEE8CCB5BF29E971D14
2026-04-18T09:53:46.123Z,352,u,C0FFEE,PLAIN,C0FFEE,0.004365,0.051262,0.089451,0.172734,8BC0FFEED16825F32C88CBAA84A3
2026-04-18T09:53:46.224Z,353,u,A58B4D,PLAIN,A58B4D,0.004353,0.057027,0.111536,0.199612,8DA58B4D37915696F2F60F942004
2026-04-18T09:53:46.324Z,354,u,C0FFEE,PLAIN,C0FFEE,0.004688,0.056447,0.091534,0.179825,88C0FFEEE6666D033FF1339DD5A4
2026-04-18T09:53:46.425Z,355,u,A1B2C3,PLAIN,A1B2C3,0.004378,0.056781,0.119536,0.209391,8EA1B2C3A63BF337011C74EFB2D8
2026-04-18T09:53:46.525Z,356,u,45AB3C,PLAIN,45AB3C,0.003903,0.052389,0.086279,0.168294,8F45AB3C3B9A6BE5679CDC75777A
2026-04-18T09:53:46.626Z,357,u,A58B4D,PLAIN,A58B4D,0.004512,0.087155,0.093960,0.212245,89A58B4D97542100336CE5054A43
2026-04-18T09:53:46.726Z,358,u,A58B4D,PLAIN,A58B4D,0.004503,0.057070,0.090900,0.179547,8BA58B4D66D91B8FB16076647302
2026-04-18T09:53:46.827Z,359,u,45AB3C,PLAIN,45AB3C,0.005466,0.059952,0.093835,0.197536,8F45AB3CDD743EFAD5276673E8FF
2026-04-18T09:53:46.927Z,360,u,A1B2C3,PLAIN,A1B2C3,0.004837,0.056833,0.091541,0.182221,8AA1B2C39DE7EB68322E99B396B7
2026-04-18T09:53:47.027Z,361,u,C0FFEE,PLAIN,C0FFEE,0.004089,0.049149,0.093626,0.174185,89C0FFEE10C0C20AE2D8D1E626E0
2026-04-18T09:53:47.128Z,362,u,45AB3C,PLAIN,45AB3C,0.004047,0.086587,0.090284,0.210863,8F45AB3CC7E3E052B9EBE676D233
2026-04-18T09:53:47.228Z,363,u,A1B2C3,PLAIN,A1B2C3,0.004258,0.050933,0.085502,0.166217,8AA1B2C391CB0D955C1CABAB29D9
2026-04-18T09:53:47.329Z,364,u,7C1D2E,PLAIN,7C1D2E,0.004675,0.066073,0.092106,0.190132,8C7C1D2E4477316609DE66B5F3D4
2026-04-18T09:53:47.429Z,365,u,A58B4D,PLAIN,A58B4D,0.004853,0.056148,0.100931,0.190789,8EA58B4DF95A5CDA164CA222C66A
2026-04-18T09:53:47.530Z,366,u,45AB3C,PLAIN,45AB3C,0.004305,0.065253,0.091751,0.188981,8D45AB3C66B7B34637DBC7413B07
2026-04-18T09:53:47.630Z,367,u,A1B2C3,PLAIN,A1B2C3,0.004609,0.056341,0.117810,0.206262,8AA1B2C35C5C94C01F7264BF8711
2026-04-18T09:53:47.731Z,368,u,A58B4D,PLAIN,A58B4D,0.004341,0.056056,0.092760,0.190255,8EA58B4DF64DD22875464666A086
2026-04-18T09:53:47.831Z,369,u,45AB3C,PLAIN,45AB3C,0.004104,0.051965,0.081813,0.171893,8E45AB3C5FB997A40F5ABC0FE920
2026-04-18T09:53:47.932Z,370,u,C0FFEE,PLAIN,C0FFEE,0.004415,0.055949,0.091150,0.178976,8AC0FFEE5E58BE1C2DC788BE1648
2026-04-18T09:53:48.032Z,371,u,C0FFEE,PLAIN,C0FFEE,0.004228,0.050855,0.085645,0.183850,8EC0FFEE4B1CFB92EADE37B61A07
2026-04-18T09:53:48.133Z,372,u,A1B2C3,PLAIN,A1B2C3,0.004092,0.055227,0.096501,0.189445,8EA1B2C3932DBD7A313F18417D68
2026-04-18T09:53:48.233Z,373,u,A1B2C3,PLAIN,A1B2C3,0.003768,0.051930,0.145513,0.236211,8EA1B2C358C1A81214D36DEE974F
2026-04-18T09:53:48.334Z,374,u,A1B2C3,PLAIN,A1B2C3,0.004084,0.079746,0.093714,0.212166,88A1B2C34693EA7396830EA306B2
2026-04-18T09:53:48.434Z,375,u,C0FFEE,PLAIN,C0FFEE,0.003965,0.050295,0.086504,0.166945,88C0FFEEC5418B7BD952487E65C0
2026-04-18T09:53:48.535Z,376,u,7C1D2E,PLAIN,7C1D2E,0.004370,0.078475,0.091028,0.215972,8E7C1D2E9A58481C169E9D9A2AE9
2026-04-18T09:53:48.635Z,377,u,7C1D2E,PLAIN,7C1D2E,0.004359,0.052642,0.088905,0.180703,897C1D2E4FBC786C96690896BCAC
2026-04-18T09:53:48.736Z,378,u,7C1D2E,PLAIN,7C1D2E,0.004870,0.056319,0.094649,0.192362,887C1D2E968A4C40B722B3505850
2026-04-18T09:53:48.836Z,379,u,7C1D2E,PLAIN,7C1D2E,0.004147,0.050885,0.095617,0.176146,8C7C1D2EED7D64FA8D091BE3EB09
2026-04-18T09:53:48.937Z,380,u,A58B4D,PLAIN,A58B4D,0.004459,0.054112,0.085232,0.197444,89A58B4D20833716516C13D236C2
2026-04-18T09:53:49.037Z,381,u,A1B2C3,PLAIN,A1B2C3,0.003934,0.051853,0.086660,0.168250,88A1B2C34EC82FC79EC25B9187D7
2026-04-18T09:53:49.138Z,382,u,A58B4D,PLAIN,A58B4D,0.004286,0.079171,0.093744,0.214066,88A58B4DE4B75CF8E3D1C5C5D65D
2026-04-18T09:53:49.238Z,383,u,7C1D2E,PLAIN,7C1D2E,0.004231,0.058386,0.092976,0.182665,897C1D2E142585A34E540B6029F4
2026-04-18T09:53:49.339Z,384,u,C0FFEE,PLAIN,C0FFEE,0.004520,0.072783,0.086506,0.197971,88C0FFEEA08BB87D1A425E9F7BF0
2026-04-18T09:53:49.439Z,385,u,7C1D2E,PLAIN,7C1D2E,0.003855,0.051938,0.093868,0.175736,8E7C1D2ED7C38307D227D2D2B9F9
2026-04-18T09:53:49.540Z,386,u,7C1D2E,PLAIN,7C1D2E,0.004231,0.056416,0.137114,0.224982,8A7C1D2E1C1D41C49EBF7F251484
2026-04-18T09:53:49.640Z,387,u,C0FFEE,PLAIN,C0FFEE,0.004057,0.052491,0.087343,0.179029,8CC0FFEE613C7B51B28844237BE7
2026-04-18T09:53:49.741Z,388,u,45AB3C,PLAIN,45AB3C,0.004324,0.092078,0.088266,0.210497,8945AB3C1989E97EBEB75E54A555
2026-04-18T09:53:49.841Z,389,u,A1B2C3,PLAIN,A1B2C3,0.021292,0.052703,0.087667,0.188368,8AA1B2C3720BF8E5EAA6E2102EA2
2026-04-18T09:53:49.942Z,390,u,A1B2C3,PLAIN,A1B2C3,0.005177,0.079470,0.124327,0.235668,8AA1B2C3E3FD0C586C5A6B4DF7B0
2026-04-18T09:53:50.042Z,391,u,A58B4D,PLAIN,A58B4D,0.004317,0.053178,0.093102,0.176290,8AA58B4D6F6B0D51577E5DDE04E6
2026-04-18T09:53:50.142Z,392,u,A1B2C3,PLAIN,A1B2C3,0.003911,0.057513,0.080490,0.166659,8CA1B2C3FB71E7B1AE0FC0F9CC0F
2026-04-18T09:53:50.243Z,393,u,C0FFEE,PLAIN,C0FFEE,0.004667,0.051921,0.076814,0.185320,89C0FFEE95B8762C96C2FD758C67
2026-04-18T09:53:50.343Z,394,u,7C1D2E,PLAIN,7C1D2E,0.004260,0.057484,0.083306,0.181547,8C7C1D2EA23F95916F29C3B49C8F
2026-04-18T09:53:50.444Z,395,u,45AB3C,PLAIN,45AB3C,0.004556,0.051816,0.086208,0.189181,8F45AB3C49A45114D2AC77C5F2CB
2026-04-18T09:53:50.544Z,396,u,7C1D2E,PLAIN,7C1D2E,0.004117,0.058395,0.086448,0.175889,8C7C1D2ED96C8ABCDB7958196B51
2026-04-18T09:53:50.645Z,397,u,7C1D2E,PLAIN,7C1D2E,0.004828,0.055474,0.089618,0.186890,8E7C1D2E76929B70784AC4E564AB
2026-04-18T09:53:50.745Z,398,u,A58B4D,PLAIN,A58B4D,0.004152,0.056745,0.091883,0.179953,8AA58B4DDE85FA2E104B63671B3F
2026-04-18T09:53:50.845Z,399,u,45AB3C,PLAIN,45AB3C,0.004114,0.052694,0.087006,0.187481,8E45AB3CA1875E4A7710F8CA2AEB
2026-04-18T09:53:50.946Z,400,u,A58B4D,PLAIN,A58B4D,0.004245,0.058201,0.094554,0.192963,8CA58B4DDCBA8B15751EFB298BBF
2026-04-18T09:53:51.046Z,401,u,45AB3C,PLAIN,45AB3C,0.003832,0.053058,0.087001,0.169758,8A45AB3C5FC88F4EEE5C0160FB51
2026-04-18T09:53:51.147Z,402,u,C0FFEE,PLAIN,C0FFEE,0.043295,0.054762,0.090141,0.246713,8EC0FFEE7840995B2C33CD98C6EC
2026-04-18T09:53:51.247Z,403,u,C0FFEE,PLAIN,C0FFEE,0.004520,0.059650,0.099782,0.190558,8EC0FFEE5BF005ED255FF7486649
2026-04-18T09:53:51.348Z,404,u,7C1D2E,PLAIN,7C1D2E,0.004069,0.063249,0.131808,0.224245,897C1D2E2A9E36CC3BF5EAB0AC70
2026-04-18T09:53:51.448Z,405,u,45AB3C,PLAIN,45AB3C,0.003890,0.051861,0.087239,0.168591,8B45AB3CE41018C79B72CA914C29
2026-04-18T09:53:51.549Z,406,u,C0FFEE,PLAIN,C0FFEE,0.012859,0.050062,0.111754,0.200329,8FC0FFEE5AD086E337A9A9A199AA
2026-04-18T09:53:51.649Z,407,u,C0FFEE,PLAIN,C0FFEE,0.004352,0.050923,0.084929,0.166808,88C0FFEEFE552D0CFCC28A4C5D07
2026-04-18T09:53:51.750Z,408,u,A1B2C3,PLAIN,A1B2C3,0.004279,0.050996,0.107579,0.197381,89A1B2C32E0743B57EA9A05733DE
2026-04-18T09:53:51.850Z,409,u,A1B2C3,PLAIN,A1B2C3,0.004156,0.051391,0.085184,0.174337,89A1B2C3B62E2FFB88DA489059B1
2026-04-18T09:53:51.951Z,410,u,A58B4D,PLAIN,A58B4D,0.004564,0.051480,0.123913,0.207718,8EA58B4D9DDEA07A5054317CB9BB
2026-04-18T09:53:52.051Z,411,u,A58B4D,PLAIN,A58B4D,0.004357,0.052086,0.083669,0.167569,8AA58B4D27A9F2940B73465C7A86
2026-04-18T09:53:52.152Z,412,u,45AB3C,PLAIN,45AB3C,0.002831,0.037034,0.061292,0.123138,8A45AB3C707DE48F8494306AC7F4
2026-04-18T09:53:52.252Z,413,u,C0FFEE,PLAIN,C0FFEE,0.003945,0.061573,0.079373,0.169526,88C0FFEE791CA7C81F529F05EE65
2026-04-18T09:53:52.353Z,414,u,A1B2C3,PLAIN,A1B2C3,0.004148,0.056814,0.115303,0.212855,8FA1B2C33840394855D9615D030E
2026-04-18T09:53:52.453Z,415,u,A1B2C3,PLAIN,A1B2C3,0.003921,0.052234,0.084636,0.183220,8EA1B2C32F9AE161F879BFC199E6
2026-04-18T09:53:52.553Z,416,u,45AB3C,PLAIN,45AB3C,0.003872,0.051610,0.084408,0.174913,8845AB3C8DDBF80A2E0FFC0B25AB
2026-04-18T09:53:52.654Z,417,u,C0FFEE,PLAIN,C0FFEE,0.004227,0.051189,0.085071,0.166212,8FC0FFEE811B5EE1536AB3552536
2026-04-18T09:53:52.755Z,418,u,45AB3C,PLAIN,45AB3C,0.004538,0.056307,0.120212,0.216711,8F45AB3C446D4604DAB2C620681A
2026-04-18T09:53:52.855Z,419,u,7C1D2E,PLAIN,7C1D2E,0.003870,0.052705,0.076262,0.168347,8F7C1D2E7A0F6F7D8905C79AF3CB
2026-04-18T09:53:52.955Z,420,u,A1B2C3,PLAIN,A1B2C3,0.003819,0.054740,0.093832,0.178623,8DA1B2C3421B9C8A59551341DC53
2026-04-18T09:53:53.056Z,421,u,45AB3C,PLAIN,45AB3C,0.004130,0.065823,0.090218,0.186830,8D45AB3CCC71EFE778598119825C
2026-04-18T09:53:53.156Z,422,u,A1B2C3,PLAIN,A1B2C3,0.003833,0.051066,0.087483,0.167703,8BA1B2C3B16C2ADB647BC0F41424
2026-04-18T09:53:53.257Z,423,u,C0FFEE,PLAIN,C0FFEE,0.004102,0.052323,0.087862,0.190519,88C0FFEEED0995C76B1105BAF2EB
2026-04-18T09:53:53.357Z,424,u,7C1D2E,PLAIN,7C1D2E,0.003813,0.051835,0.095364,0.176520,887C1D2E1192AEF57D3075A5F7F8
2026-04-18T09:53:53.458Z,425,u,A1B2C3,PLAIN,A1B2C3,0.004120,0.051721,0.106507,0.196352,8BA1B2C3C7EB8E18EF3E6488EF5C
2026-04-18T09:53:53.558Z,426,u,A58B4D,PLAIN,A58B4D,0.003949,0.053006,0.086828,0.169361,8BA58B4D410F4BA9ABDF9021ACE4
2026-04-18T09:53:53.659Z,427,u,7C1D2E,PLAIN,7C1D2E,0.003695,0.052898,0.107049,0.188905,8F7C1D2E200B46F795D52D4128B0
2026-04-18T09:53:53.759Z,428,u,45AB3C,PLAIN,45AB3C,0.004341,0.052031,0.084422,0.166465,8A45AB3CAFDA2CA9D6843C700BC3
2026-04-18T09:53:53.860Z,429,u,C0FFEE,PLAIN,C0FFEE,0.003982,0.050890,0.086032,0.195209,8FC0FFEE53CC58574B2D4AE5573F
2026-04-18T09:53:53.960Z,430,u,45AB3C,PLAIN,45AB3C,0.004039,0.052730,0.087278,0.177747,8B45AB3CE7721F067DDF5F0E9B99
2026-04-18T09:53:54.060Z,431,u,7C1D2E,PLAIN,7C1D2E,0.004239,0.052553,0.081655,0.165085,887C1D2EBAD60EFFC249FD3DE520
2026-04-18T09:53:54.161Z,432,u,45AB3C,PLAIN,45AB3C,0.005327,0.070632,0.085908,0.192171,8B45AB3C651073C8E3488A1C188E
2026-04-18T09:53:54.261Z,433,u,A1B2C3,PLAIN,A1B2C3,0.004802,0.058327,0.090571,0.181702,88A1B2C3DBCBC18A7193A0414CB0
2026-04-18T09:53:54.362Z,434,u,45AB3C,PLAIN,45AB3C,0.004491,0.056091,0.099497,0.185663,8E45AB3CD76ADE7DEC5D051FB9CC
2026-04-18T09:53:54.462Z,435,u,7C1D2E,PLAIN,7C1D2E,0.004314,0.055965,0.098503,0.196327,8B7C1D2E4D6F2492DCF2A50C5754
2026-04-18T09:53:54.562Z,436,u,45AB3C,PLAIN,45AB3C,0.003769,0.052202,0.082786,0.164143,8845AB3C85DBFEF186B31DDD966D
2026-04-18T09:53:54.664Z,437,u,7C1D2E,PLAIN,7C1D2E,0.175104,0.252716,0.076717,0.895420,8D7C1D2E7F1B203A00870A5A4F9F
2026-04-18T09:53:54.764Z,438,u,45AB3C,PLAIN,45AB3C,0.003956,0.068566,0.083877,0.181057,8945AB3C475B1B322BFA913BCC15
2026-04-18T09:53:54.864Z,439,u,A1B2C3,PLAIN,A1B2C3,0.004263,0.051743,0.083847,0.173370,8CA1B2C3A0F5CEE03F24CE95E868
2026-04-18T09:53:54.965Z,440,u,A58B4D,PLAIN,A58B4D,0.004531,0.055684,0.110559,0.206967,8AA58B4D0E5B58814F7679A499AA
2026-04-18T09:53:55.065Z,441,u,A58B4D,PLAIN,A58B4D,0.003778,0.052653,0.085582,0.167963,8BA58B4D6530A0AEBB2BBBEF0AB1
2026-04-18T09:53:55.165Z,442,u,A58B4D,PLAIN,A58B4D,0.003947,0.052720,0.093036,0.183434,8AA58B4DABDAA9BDCA161E97A28B
2026-04-18T09:53:55.266Z,443,u,7C1D2E,PLAIN,7C1D2E,0.004345,0.055268,0.094490,0.179703,8D7C1D2E22EE85A68A870F8028E4
2026-04-18T09:53:55.366Z,444,u,7C1D2E,PLAIN,7C1D2E,0.004293,0.061139,0.090968,0.183461,8A7C1D2E976BFC5DF9F8DF384F1A
2026-04-18T09:53:55.467Z,445,u,7C1D2E,PLAIN,7C1D2E,0.004787,0.054235,0.085470,0.174217,8E7C1D2E4B4C65548EA342F96B0F
2026-04-18T09:53:55.567Z,446,u,A1B2C3,PLAIN,A1B2C3,0.004386,0.055402,0.118541,0.206231,8BA1B2C38B45207B94996F8007D8
2026-04-18T09:53:55.668Z,447,u,A1B2C3,PLAIN,A1B2C3,0.004083,0.051240,0.111513,0.201490,88A1B2C3223C90BF0D3919C24EAB
2026-04-18T09:53:55.768Z,448,u,7C1D2E,PLAIN,7C1D2E,0.003874,0.061992,0.086551,0.178092,8D7C1D2EA96DB5C5E38038EBFD75
2026-04-18T09:53:55.869Z,449,u,A1B2C3,PLAIN,A1B2C3,0.004042,0.052607,0.078025,0.169920,8AA1B2C3545E1666A867AC50CCB3
2026-04-18T09:53:55.969Z,450,u,A1B2C3,PLAIN,A1B2C3,0.004234,0.055248,0.094620,0.180464,89A1B2C388BDF9A31C3E2F004145
2026-04-18T09:53:56.069Z,451,u,45AB3C,PLAIN,45AB3C,0.003753,0.050776,0.114018,0.194734,8E45AB3C7E4D115F1D13945EAF54
2026-04-18T09:53:56.170Z,452,u,7C1D2E,PLAIN,7C1D2E,0.021575,0.051557,0.095849,0.194405,8A7C1D2E822911A9DA960A49A76A
2026-04-18T09:53:56.270Z,453,u,7C1D2E,PLAIN,7C1D2E,0.004303,0.052604,0.085220,0.167168,8E7C1D2ED35486F7D1F7A15B6EF4
2026-04-18T09:53:56.371Z,454,u,7C1D2E,PLAIN,7C1D2E,0.003872,0.054328,0.084054,0.167985,8A7C1D2E8CC01180E103AE9290FF
2026-04-18T09:53:56.471Z,455,u,A1B2C3,PLAIN,A1B2C3,0.004387,0.057199,0.089661,0.178727,8DA1B2C30F72EE1402EC36D4043F
2026-04-18T09:53:56.572Z,456,u,A1B2C3,PLAIN,A1B2C3,0.004360,0.056924,0.083869,0.181719,8EA1B2C3C22F23F9A24C0F17CDC4
2026-04-18T09:53:56.672Z,457,u,C0FFEE,PLAIN,C0FFEE,0.004052,0.056025,0.091689,0.178504,8EC0FFEE7EF4FC6F61F02D1D89B3
2026-04-18T09:53:56.773Z,458,u,A1B2C3,PLAIN,A1B2C3,0.004253,0.051641,0.095022,0.176234,89A1B2C3FAFB265507441910DB91
2026-04-18T09:53:56.873Z,459,u,C0FFEE,PLAIN,C0FFEE,0.004244,0.056714,0.090313,0.186405,8AC0FFEE22F7CD02534EB55FA222
2026-04-18T09:53:56.973Z,460,u,45AB3C,PLAIN,45AB3C,0.004358,0.050318,0.084504,0.165857,8B45AB3CC30723ABB12E69AA01B8
2026-04-18T09:53:57.074Z,461,u,A1B2C3,PLAIN,A1B2C3,0.004270,0.055285,0.117617,0.203700,89A1B2C318B5D034754D9401CF0F
2026-04-18T09:53:57.174Z,462,u,A1B2C3,PLAIN,A1B2C3,0.003872,0.051726,0.084120,0.165356,8CA1B2C35DCB91C04A69D9181FC0
2026-04-18T09:53:57.275Z,463,u,45AB3C,PLAIN,45AB3C,0.003825,0.059338,0.085081,0.174487,8C45AB3C4D2F09D0277EB766E0C3
2026-04-18T09:53:57.375Z,464,u,45AB3C,PLAIN,45AB3C,0.003842,0.070715,0.083915,0.185071,8D45AB3C213E9A3EC1CBC7506400
2026-04-18T09:53:57.476Z,465,u,A58B4D,PLAIN,A58B4D,0.004030,0.051515,0.084410,0.165953,8BA58B4D51A33A66448859D085FD
2026-04-18T09:53:57.576Z,466,u,A1B2C3,PLAIN,A1B2C3,0.003918,0.053007,0.104566,0.186773,89A1B2C3183F9E0ACD23470F13C0
2026-04-18T09:53:57.677Z,467,u,A1B2C3,PLAIN,A1B2C3,0.003906,0.051924,0.107293,0.189040,8EA1B2C3784138CB4447343648DD
2026-04-18T09:53:57.777Z,468,u,A1B2C3,PLAIN,A1B2C3,0.004125,0.055822,0.090017,0.176327,88A1B2C39979450B5FB6B297EB48
2026-04-18T09:53:57.878Z,469,u,C0FFEE,PLAIN,C0FFEE,0.004216,0.046512,0.069368,0.152521,89C0FFEECBD8C4AC3057F538EC1E
2026-04-18T09:53:57.978Z,470,u,A1B2C3,PLAIN,A1B2C3,0.004389,0.052334,0.084626,0.166198,89A1B2C3C0D99EC2BCB227926456
2026-04-18T09:53:58.079Z,471,u,45AB3C,PLAIN,45AB3C,0.004614,0.055224,0.089585,0.185292,8C45AB3C12B16A40732D6D23891D
2026-04-18T09:53:58.179Z,472,u,A1B2C3,PLAIN,A1B2C3,0.004349,0.057417,0.098484,0.196454,8DA1B2C374F951DC3098721111DB
2026-04-18T09:53:58.280Z,473,u,45AB3C,PLAIN,45AB3C,0.004872,0.053789,0.115883,0.200666,8F45AB3CF7D71419D0D6731000CE
2026-04-18T09:53:58.380Z,474,u,C0FFEE,PLAIN,C0FFEE,0.004282,0.058100,0.097092,0.186019,8AC0FFEE3A59EE03301C9D1DA23A
2026-04-18T09:53:58.480Z,475,u,7C1D2E,PLAIN,7C1D2E,0.004218,0.074595,0.101271,0.207055,897C1D2E869DE91487C1A3AFF5BD
2026-04-18T09:53:58.581Z,476,u,7C1D2E,PLAIN,7C1D2E,0.004181,0.051667,0.079862,0.160533,8B7C1D2ED02307FC02B721B50754
2026-04-18T09:53:58.681Z,477,u,A58B4D,PLAIN,A58B4D,0.004027,0.050085,0.074009,0.163195,8FA58B4D76BB176DAC4FA95B2785
2026-04-18T09:53:58.782Z,478,u,7C1D2E,PLAIN,7C1D2E,0.004333,0.052074,0.073746,0.163359,897C1D2E647746FA643E11ADA986
2026-04-18T09:53:58.882Z,479,u,C0FFEE,PLAIN,C0FFEE,0.003898,0.051543,0.084600,0.165732,8AC0FFEEF461D99F40C228CE58DE
2026-04-18T09:53:58.982Z,480,u,7C1D2E,PLAIN,7C1D2E,0.004338,0.053097,0.083345,0.166232,8F7C1D2ECEE7E097BAA183D5DECD
2026-04-18T09:53:59.083Z,481,u,7C1D2E,PLAIN,7C1D2E,0.004118,0.061589,0.083683,0.174022,897C1D2ED1DA7EE0531B6B758D9F
2026-04-18T09:53:59.183Z,482,u,A58B4D,PLAIN,A58B4D,0.004361,0.056047,0.090138,0.177501,8BA58B4DD152F3280FE1349757E7
2026-04-18T09:53:59.284Z,483,u,45AB3C,PLAIN,45AB3C,0.004482,0.053558,0.090079,0.181977,8F45AB3CBBAFF33D0C56D4D03459
2026-04-18T09:53:59.384Z,484,u,45AB3C,PLAIN,45AB3C,0.004863,0.060109,0.093189,0.186753,8D45AB3C90EFFAD86555E716EDE8
2026-04-18T09:53:59.484Z,485,u,45AB3C,PLAIN,45AB3C,0.004138,0.052078,0.079593,0.169406,8C45AB3C26A8193931F5BC021D5B
2026-04-18T09:53:59.585Z,486,u,A58B4D,PLAIN,A58B4D,0.004208,0.071177,0.081694,0.190534,8CA58B4D8562FE6532C2BDE0D2D3
2026-04-18T09:53:59.685Z,487,u,45AB3C,PLAIN,45AB3C,0.004423,0.051768,0.084747,0.174846,8D45AB3C10ACB6B3A7D014806151
2026-04-18T09:53:59.786Z,488,u,7C1D2E,PLAIN,7C1D2E,0.004237,0.056795,0.118533,0.206269,8F7C1D2E30D821CE80A12ED61822
2026-04-18T09:53:59.886Z,489,u,C0FFEE,PLAIN,C0FFEE,0.004221,0.056995,0.089180,0.178025,8FC0FFEE4587D92BE0A4090EC9D2
2026-04-18T09:53:59.986Z,490,u,7C1D2E,PLAIN,7C1D2E,0.004109,0.074142,0.091129,0.195937,887C1D2E1DB0DA79CBDA4CDF4E36
2026-04-18T09:54:00.087Z,491,u,45AB3C,PLAIN,45AB3C,0.004196,0.051621,0.084085,0.174612,8A45AB3C654139639F3F21AD7D18
2026-04-18T09:54:00.187Z,492,u,45AB3C,PLAIN,45AB3C,0.004604,0.056651,0.092998,0.190030,8A45AB3C8E517944429D1B8DC05F
2026-04-18T09:54:00.288Z,493,u,A58B4D,PLAIN,A58B4D,0.004058,0.051535,0.085269,0.175943,8FA58B4D3BBAE8EFCD7B17EABB27
2026-04-18T09:54:00.388Z,494,u,7C1D2E,PLAIN,7C1D2E,0.004519,0.056780,0.100210,0.188245,897C1D2EA7284BF88018A0954D04
2026-04-18T09:54:00.488Z,495,u,A1B2C3,PLAIN,A1B2C3,0.004170,0.056472,0.091120,0.186923,8CA1B2C3A47EFFD45910601F7B3B
2026-04-18T09:54:00.589Z,496,u,A1B2C3,PLAIN,A1B2C3,0.004041,0.052757,0.084430,0.176410,8DA1B2C398CDDA0D1836ED871DFE
2026-04-18T09:54:00.689Z,497,u,A1B2C3,PLAIN,A1B2C3,0.004576,0.058063,0.150356,0.248901,8EA1B2C3291F152C134EF59D2DA2
2026-04-18T09:54:00.790Z,498,u,A1B2C3,PLAIN,A1B2C3,0.004287,0.102368,0.086279,0.218982,8CA1B2C3B5B5D3FEA1B1491C7F90
2026-04-18T09:54:00.890Z,499,u,C0FFEE,PLAIN,C0FFEE,0.004315,0.054890,0.089417,0.184884,8FC0FFEEE5A41C202E18ED5EAD2C
2026-04-18T09:54:00.991Z,500,u,45AB3C,PLAIN,45AB3C,0.004297,0.052561,0.084631,0.168721,8A45AB3C09094DD015BEEFD0FE18
2026-04-18T09:54:01.091Z,501,u,45AB3C,PLAIN,45AB3C,0.004554,0.054626,0.088986,0.174787,8B45AB3CC548F840AB5C9C70EDE2
2026-04-18T09:54:01.192Z,502,u,A58B4D,PLAIN,A58B4D,0.004568,0.057007,0.090244,0.181037,8BA58B4D8993E43F40E607605F1B
2026-04-18T09:54:01.292Z,503,u,C0FFEE,PLAIN,C0FFEE,0.004360,0.055926,0.090094,0.178466,8AC0FFEEB3D3E9C686E4776F5B4D
